Timestamp,Current Price,Ticker,Open,High,Low,Close,Volume,RSI,SMA10,SMA50,SMA200
2025-02-14 08:25:00 EST,609.41,SPY,609.38,609.46,609.34,609.41,0.0,66.12903225805888,609.2848299999999,609.387366,607.9545762578124
2025-02-14 08:25:00 EST,609.37,SPY,609.38,609.46,609.34,609.37,0.0,62.49999999999778,609.28083,609.386566,607.9543762578124
2025-02-14 08:25:00 EST,609.3004,SPY,609.38,609.46,609.3004,609.3004,0.0,56.369785794808934,609.27387,609.385174,607.9540282578124
2025-02-14 08:25:00 EST,609.31,SPY,609.38,609.46,609.3,609.31,0.0,57.14285714285019,609.2748300000001,609.385366,607.9540762578125
2025-02-14 08:25:00 EST,609.33,SPY,609.38,609.46,609.3,609.33,0.0,58.82352941176569,609.27683,609.385766,607.9541762578125
2025-02-14 08:25:00 EST,609.29,SPY,609.38,609.46,609.29,609.29,0.0,55.55555555555029,609.27283,609.384966,607.9539762578124
2025-02-14 08:30:00 EST,609.53,SPY,609.53,609.53,609.53,609.53,0.0,76.05633802817218,609.3288299999999,609.373366,607.9858262578125
2025-02-14 08:30:17 EST,609.28,SPY,609.28,609.28,609.28,609.28,0.0,58.82352941176569,609.30383,609.368366,607.9845762578125
2025-02-14 08:30:33 EST,609.38,SPY,609.38,609.38,609.38,609.38,0.0,68.96551724138405,609.3138299999999,609.370366,607.9850762578125
2025-02-14 08:30:51 EST,609.34,SPY,609.34,609.34,609.34,609.34,0.0,64.51612903226575,609.3098299999999,609.3695660000001,607.9848762578125
2025-02-14 08:30:00 EST,609.39,SPY,609.59,609.82,609.07,609.39,0.0,70.17543859649507,609.31483,609.370566,607.9851262578126
2025-02-14 08:30:00 EST,609.51,SPY,609.59,609.82,609.07,609.51,0.0,75.36231884058353,609.32683,609.372966,607.9857262578125
2025-02-14 08:30:00 EST,609.65,SPY,609.59,609.82,609.07,609.65,0.0,79.51807228915976,609.3408299999999,609.375766,607.9864262578125
2025-02-14 08:30:00 EST,609.59,SPY,609.59,609.82,609.07,609.59,0.0,77.92207792208272,609.33483,609.3745660000001,607.9861262578125
2025-02-14 08:30:00 EST,609.71,SPY,609.59,609.82,609.07,609.71,0.0,80.8988764044987,609.34683,609.376966,607.9867262578125
2025-02-14 08:30:00 EST,609.63,SPY,609.59,609.82,609.07,609.63,0.0,79.012345679016,609.3388299999999,609.375366,607.9863262578125
2025-02-14 08:30:00 EST,609.61,SPY,609.59,609.82,609.07,609.61,0.0,78.48101265823203,609.33683,609.3749660000001,607.9862262578125
2025-02-14 08:30:00 EST,609.625,SPY,609.59,609.82,609.07,609.625,0.0,78.88198757764351,609.3383299999999,609.375266,607.9863012578126
2025-02-14 08:30:00 EST,609.57,SPY,609.59,609.82,609.07,609.57,0.0,77.3333333333388,609.33283,609.3741660000001,607.9860262578125
2025-02-14 08:30:00 EST,609.51,SPY,609.59,609.82,609.07,609.51,0.0,75.36231884058353,609.32683,609.372966,607.9857262578125
2025-02-14 08:30:00 EST,609.48,SPY,609.59,609.82,609.07,609.48,0.0,74.2424242424292,609.3238299999999,609.372366,607.9855762578125
2025-02-14 08:30:00 EST,609.59,SPY,609.59,609.82,609.07,609.59,0.0,77.92207792208272,609.33483,609.3745660000001,607.9861262578125
2025-02-14 08:30:00 EST,609.54,SPY,609.59,609.82,609.07,609.54,0.0,76.38888888889173,609.3298299999999,609.373566,607.9858762578125
2025-02-14 08:30:00 EST,609.55,SPY,609.59,609.82,609.07,609.55,0.0,76.71232876712584,609.33083,609.373766,607.9859262578125
2025-02-14 08:35:05 EST,609.52,SPY,609.52,609.52,609.52,609.52,0.0,82.8124999999975,609.37383,609.3583659999999,608.0169762578125
2025-02-14 08:35:19 EST,609.53,SPY,609.53,609.53,609.53,609.53,0.0,83.0769230769204,609.37483,609.358566,608.0170262578125
2025-02-14 08:35:42 EST,609.41,SPY,609.41,609.41,609.41,609.41,0.0,70.66666666666303,609.36283,609.356166,608.0164262578124
2025-02-14 08:35:00 EST,609.3208,SPY,609.53,609.53,609.3208,609.3208,0.0,63.155386081979195,609.35391,609.354382,608.0159802578124
2025-02-14 08:35:00 EST,609.345,SPY,609.53,609.53,609.345,609.345,0.0,65.03067484662714,609.35633,609.354866,608.0161012578125
2025-02-14 08:35:00 EST,609.39,SPY,609.53,609.53,609.35,609.39,0.0,68.8311688311669,609.36083,609.355766,608.0163262578125
